Wall time,Step,Value
1756573146.7669306,69640,5.264229774475098
1756573179.878429,69675,5.173506259918213
1756573288.6461601,69785,5.366632461547852
1756573333.287224,69822,5.350940704345703
1756573701.7845118,70195,5.253556251525879
1756573852.0670636,70339,5.193094253540039
1756573872.3804302,70360,5.324345588684082
1756574103.131516,70588,5.266726493835449
1756574107.9033418,70593,5.287754058837891
1756574158.2791011,70637,5.298445701599121
1756574170.5177557,70650,5.2247138023376465
1756574261.755928,70741,5.144981384277344
1756574399.5552204,70875,5.011105537414551
1756574476.1326451,70951,5.106600284576416
1756574482.8433073,70958,5.1843767166137695
1756574545.2087338,71013,5.320089340209961
1756574609.5712087,71081,5.342798709869385
1756574687.9124944,71159,5.1243438720703125
1756574741.8788,71206,5.1616411209106445
1756574789.1238964,71256,5.210893630981445
1756574888.383484,71356,5.282214641571045
1756575231.2495189,71694,5.125405311584473
1756575305.6719918,71768,5.250088214874268
1756575356.3059447,71812,5.196437835693359
1756575376.1218114,71833,5.150645732879639
1756575465.9308736,71923,5.2355546951293945
1756575649.5978014,72102,5.203778266906738
1756575836.2850888,72289,5.359408855438232
1756576100.2666698,72550,5.024247646331787
1756576133.357319,72585,5.262635231018066
1756576175.51338,72620,5.157079696655273
1756576200.2717516,72646,5.3106560707092285
1756576686.3136864,73124,5.209801197052002
1756576771.8292334,73204,5.077413558959961
1756576807.9377384,73242,5.078314781188965
1756577023.0685163,73453,5.291608810424805
1756577060.684346,73492,5.137801170349121
1756577134.146904,73565,5.3730292320251465
1756577258.3075798,73686,5.356526851654053
1756577417.5421078,73838,5.200046539306641
1756577462.451219,73885,5.343245983123779
1756577494.635215,73915,5.138240814208984
1756577501.4678276,73922,5.213282585144043
1756577520.7995014,73943,5.324061393737793
1756577616.7488587,74034,5.369393348693848
1756577618.7389355,74036,5.163360595703125
1756577731.9599156,74150,5.269162178039551
1756577772.1056428,74192,5.236580848693848
1756577892.875799,74306,5.138345718383789
1756578003.730786,74412,5.221722602844238
1756578069.9770002,74482,5.121304035186768
1756578179.6220841,74594,5.281771659851074
1756578311.066985,74718,5.123816967010498
1756578347.3067873,74756,5.020176887512207
1756578452.114308,74857,5.254181385040283
1756578606.615825,75005,5.281851768493652
1756578694.7190356,75097,5.202004432678223
1756578710.7806408,75110,5.214106559753418
1756578745.2145672,75146,5.364241123199463
1756578781.58417,75184,5.126180171966553
1756578810.6615214,75205,5.33161735534668
1756578971.5475507,75369,5.249652862548828
1756579050.3003454,75442,5.239260196685791
1756579103.293979,75497,5.139256477355957
1756579171.3634799,75565,5.080658435821533
1756579224.9683483,75612,5.273577690124512
1756579293.4880366,75685,5.087253093719482
1756579569.9857385,75960,5.15220832824707
1756579621.8971188,76005,5.189079284667969
1756579838.642783,76218,4.974600791931152
1756579839.649946,76219,5.215461254119873
1756579926.2325945,76306,5.235773086547852
1756580108.4298284,76487,5.149637222290039
1756580154.742836,76531,5.294210433959961
1756580208.0134604,76587,5.208231449127197
1756580419.4484363,76793,5.218303680419922
1756580570.4149857,76937,4.995033264160156
1756580650.8301423,77012,5.286678314208984
1756580670.0082633,77032,5.25931453704834
1756580780.8306136,77145,5.193901538848877
1756581149.9658487,77506,5.206164360046387
1756581196.1263933,77555,5.053217887878418
1756581198.9279346,77558,5.4332451820373535
1756581256.6167042,77609,5.155908584594727
1756581455.4457524,77806,5.163262844085693
1756581596.4865432,77950,5.291994094848633
1756581690.7537432,78039,5.004457473754883
1756581710.9100592,78060,5.265670299530029
1756581738.8385117,78089,5.285162925720215
1756581795.4607356,78144,5.127251625061035
1756581835.5674875,78186,5.271829605102539
1756581885.699751,78229,5.2032470703125
1756581929.802649,78275,5.328742027282715
1756581984.473487,78329,5.102383136749268
1756582003.6033163,78349,5.176507949829102
1756582006.5163655,78352,5.243283271789551
1756582083.1000693,78423,5.16717529296875
1756582094.3013906,78435,5.277204513549805
1756582176.0801976,78517,5.045064926147461
1756582178.87261,78520,5.209503173828125
1756582245.543908,78590,5.271141052246094
1756582300.6077085,78638,5.024184226989746
1756582406.302573,78745,4.9634575843811035
1756582415.6991315,78755,5.277133941650391
1756582603.5297742,78938,5.234281539916992
1756582730.2489865,79060,5.217049598693848
1756582817.526636,79148,5.23909854888916
1756582818.5048501,79149,5.223893165588379
1756582846.0699568,79178,5.246234893798828
1756582904.5460489,79230,5.192791938781738
1756583231.686213,79554,5.213951587677002
1756583253.8006914,79577,5.054340362548828
1756583550.2062705,79865,5.210835933685303
1756583939.9707909,80249,5.0377912521362305
1756583977.8533247,80289,5.070157051086426
1756584165.855285,80473,5.104701995849609
1756584185.0801818,80493,5.388277053833008
1756584238.8261497,80545,5.141040325164795
1756584845.375646,81142,5.222407341003418
1756585019.544281,81315,5.164512634277344
1756585028.9623919,81325,5.1031880378723145
1756585068.3954225,81368,5.008821964263916
1756585069.3675134,81369,5.1636962890625
1756585143.024108,81437,5.186376094818115
1756585324.5973902,81615,5.210786819458008
1756585428.6815696,81721,5.191067695617676
1756585826.2513819,82113,5.159358978271484
1756585966.0010371,82251,5.125120162963867
1756586199.7851896,82482,5.2821502685546875
1756586275.153984,82557,5.115819454193115
1756586432.864884,82708,5.061805248260498
1756586470.7215607,82748,5.298923015594482
1756586674.9798188,82950,5.061107158660889
1756586877.8094418,83150,5.19252347946167
1756586895.9310367,83169,5.254571437835693
1756586902.3779733,83176,5.0769453048706055
1756587056.1255057,83324,5.2699480056762695
1756587386.6618588,83649,5.265723705291748
1756587527.9689205,83795,5.236921787261963
1756587531.8577785,83799,5.249053478240967
1756587644.2161572,83904,5.148111820220947
1756587685.027867,83947,5.037223815917969
1756587707.0559733,83970,5.170469284057617
1756587724.906602,83989,5.2414021492004395
1756587780.9801002,84039,5.229611396789551
1756588025.6584647,84281,5.220029830932617
1756588137.3978105,84394,5.169739723205566
1756588209.8701086,84460,4.959671974182129
1756588380.1670866,84625,5.194869518280029
1756588404.1717596,84650,5.434995174407959
1756588582.0929117,84822,5.050601482391357
1756588591.7083652,84832,5.231098175048828
1756588616.6073005,84858,5.3752217292785645
1756588794.2960303,85030,5.174427032470703
1756588891.0243955,85127,5.146807670593262
1756588926.7989686,85165,5.165599822998047
1756588957.3254566,85197,5.222574234008789
1756589189.6068652,85420,5.2376837730407715
1756589216.0772681,85448,5.204409122467041
1756589312.4661496,85546,5.278879165649414
1756589347.620492,85583,5.269890785217285
1756589377.5701592,85605,5.059694290161133
1756589453.0016308,85684,5.238134384155273
1756589552.4586785,85784,5.162712097167969
1756589561.9566276,85794,5.144289970397949
1756589633.6545007,85860,4.903426647186279
1756589716.8180985,85943,5.1137471199035645
1756590007.0412815,86222,5.108248710632324
1756590177.6399746,86396,5.21346378326416
1756590192.715962,86402,5.1003947257995605
1756590210.3245788,86421,5.02888298034668
1756590377.729384,86592,5.159720420837402
1756590437.5762205,86645,5.299831867218018
1756590449.7801151,86658,5.121437072753906
1756590508.775326,86716,5.058352947235107
1756590662.3122575,86867,5.258639812469482
1756590688.3584428,86894,5.014908313751221
1756590735.24769,86939,5.03292179107666
1756590873.9363012,87076,5.150897026062012
1756590968.027183,87170,5.438469886779785
1756591124.7080517,87321,4.996973037719727
1756591141.7717862,87339,5.297196388244629
1756591377.798691,87575,5.050600051879883
1756591494.7730467,87688,5.131762981414795
1756591597.710324,87791,5.230528831481934
1756591599.659342,87793,5.327829360961914
1756591600.5089178,87794,5.150686740875244
1756591723.5716474,87909,5.029493808746338
1756591733.1445062,87919,5.117363929748535
1756591910.494167,88097,5.109836578369141
1756592044.4652455,88224,5.084734916687012
1756592131.1988506,88313,5.1148786544799805
1756592353.1960328,88532,5.156603813171387
1756592377.0475254,88557,5.158482074737549
1756592663.3541553,88832,5.2143683433532715
1756593198.7023025,89362,5.181715965270996
1756593287.1405594,89446,5.136203765869141
1756593488.2225003,89643,5.116507530212402
1756593597.2150393,89753,5.143971920013428
1756593896.2388377,90044,5.165237903594971
1756593991.5664625,90141,5.198980331420898
1756594020.6686096,90172,5.283002853393555
1756594036.830737,90189,5.251421928405762
1756594107.3867633,90253,5.1460747718811035
1756594314.6056707,90458,4.994089126586914
1756594317.4025872,90461,5.0662841796875
1756594431.7709723,90577,5.030888080596924
1756594438.338527,90584,5.297774314880371
1756594513.5227,90654,5.323468208312988
1756594670.818665,90806,5.201876640319824
1756594685.9474275,90822,5.108433723449707
1756594758.6593735,90900,5.144721031188965
1756594809.7598588,90950,5.247008323669434
1756594850.406387,90993,5.126311302185059
1756594867.3035307,91001,5.270339012145996
1756594941.6152997,91080,5.242458343505859
1756595289.7143862,91420,5.077143669128418
1756595375.544249,91506,5.268928050994873
1756595606.724554,91737,5.2246503829956055
1756595616.9416337,91748,5.2114033699035645
1756595722.8645024,91850,5.1778244972229
1756595863.707132,91993,5.200868129730225
1756596061.9082184,92187,5.172537803649902
1756596133.711186,92253,5.083425521850586
1756596134.6779048,92254,5.204977989196777
1756596139.492428,92259,5.187991619110107
1756596146.2028382,92266,5.149682998657227
1756596263.5471728,92386,5.08634090423584
1756596635.8245592,92751,5.285459518432617
1756596659.9628313,92776,5.110139846801758
1756596713.9809728,92823,4.966160774230957
1756596934.4824214,93041,5.123884201049805
1756597025.8661952,93133,5.225038051605225
1756597249.7081633,93355,5.160574913024902
1756597426.5704699,93527,5.355945587158203
1756597617.9104936,93715,5.273584365844727
1756597659.9673977,93759,5.055089950561523
1756597667.6458433,93767,5.281778812408447
1756597915.1614153,94005,5.210359573364258
1756597922.579147,94013,5.090509414672852
1756598070.0108173,94165,5.202854633331299
1756598124.9933674,94213,5.209968566894531
1756598281.695071,94374,5.172825336456299
1756598364.9512646,94451,5.0867791175842285
1756598384.4306705,94471,5.172104835510254
1756598412.5963087,94500,5.211198329925537
1756598555.4529593,94636,5.089442253112793
1756598636.6508555,94717,5.304009437561035
1756598794.9701347,94873,5.123803615570068
1756598910.1616795,94990,4.921327590942383
1756599008.3753428,95084,5.128894329071045
1756599166.8079908,95237,5.202037811279297
1756599250.391616,95321,5.230888843536377
1756599302.8770452,95376,5.371472358703613
1756599375.5548868,95443,5.150564193725586
1756599621.7498407,95688,5.2313551902771
1756599663.8932393,95728,5.226380348205566
1756599711.550923,95778,5.1468963623046875
1756599776.3462746,95836,5.203620910644531
1756600046.1098225,96101,5.0708160400390625
1756600090.6943367,96148,5.228896141052246
1756600586.6239085,96633,5.053408622741699
1756600838.8154926,96883,5.262155532836914
1756600881.4987679,96924,5.046872138977051
1756600976.858069,97014,5.147523880004883
1756600982.595885,97020,5.153400421142578
1756601431.1640344,97464,5.080587863922119
1756601724.2400484,97753,5.020578384399414
1756601785.6310167,97807,5.204047203063965
1756601878.7343338,97901,5.1929521560668945
1756602006.2266767,98025,5.201586723327637
1756602044.3394895,98065,5.125513553619385
1756602109.156537,98129,5.267258167266846
1756602110.1224737,98130,5.050559043884277
1756602203.5162961,98218,5.143024921417236
1756602247.441883,98264,5.1375932693481445
1756602309.2136755,98325,5.12779426574707
1756602321.6321623,98338,5.058009147644043
1756602497.1576061,98510,5.189497470855713
1756602524.167931,98539,5.365514278411865
1756602632.126899,98645,5.156015872955322
1756603041.1810002,99051,5.101226329803467
1756603057.3510876,99068,5.141353130340576
1756603092.6228182,99102,5.1618123054504395
1756603113.6263874,99124,5.040625095367432
1756603140.859027,99153,5.28164005279541
1756603206.307126,99212,5.213076591491699
1756603332.423154,99341,5.225544452667236
1756603417.5167677,99420,5.135756015777588
1756603445.3966396,99449,5.08152961730957
1756603569.2334495,99575,5.179914474487305
1756603819.8403149,99817,5.012911319732666
1756603951.56263,99951,5.181260585784912
1756603972.5277498,99973,5.185900688171387
1756603988.071145,99989,5.15618896484375
1756603997.5802448,99999,5.16268253326416
